Episode,Average Reward
1,-0.002923828124999995
2,-0.0028847656249999954
3,-0.0029277343749999976
4,-0.0028906249999999965
5,-0.002941406249999998
6,-0.002855468749999998
7,-0.0029335937499999965
8,-0.0028691406249999954
9,-0.0028085937500000003
10,-0.003716796874999996
11,-0.002898437499999999
12,-0.0028359374999999986
13,-0.0028769531249999976
14,-0.002841796875
15,-0.0030390624999999975
16,-0.0028652343749999984
17,-0.0028124999999999977
18,-0.0028144531250000005
19,-0.002779296875
20,-0.0028046874999999986
21,-0.0028515624999999995
22,-0.0028339843749999997
23,-0.002796874999999998
24,-0.0028105468749999984
25,-0.0028124999999999995
26,-0.002859374999999999
27,-0.0028027343749999997
28,-0.002814453124999999
29,-0.002781250000000002
30,-0.0028808593749999997
31,-0.0027968750000000007
32,-0.002832031249999998
33,-0.00284375
34,-0.0028339843749999984
35,-0.0028066406249999997
36,-0.0027988281249999992
37,-0.002845703124999999
38,-0.0028320312499999995
39,-0.0028691406249999963
40,-0.0028964843749999998
41,-0.002873046875000001
42,-0.002824218750000001
43,-0.002849609375
44,-0.0028808593749999967
45,-0.0028457031249999993
46,-0.002871093749999995
47,-0.0028535156249999975
48,-0.0028535156249999984
49,-0.002884765624999999
50,-0.0027988281250000005
51,-0.0027929687499999994
52,-0.0028378906250000014
53,-0.0028300781249999993
54,-0.002818359374999999
55,-0.0028183593749999993
56,-0.002759765624999999
57,-0.002849609374999997
58,-0.0028320312500000008
59,-0.0027890625000000003
60,-0.0027617187500000003
61,-0.0027519531250000014
62,-0.0027714843750000005
63,-0.0027421875000000003
64,-0.0034648437500000018
65,-0.002796875000000001
66,-0.0027558593750000014
67,-0.002738281249999999
68,-0.0027500000000000007
69,-0.0027324218750000013
70,-0.002710937500000002
71,-0.002718750000000002
72,-0.002710937500000001
73,-0.002703125000000001
74,-0.002726562500000002
75,-0.002703125000000001
76,-0.002710937500000002
77,-0.002750000000000001
78,-0.0027187500000000002
79,-0.0027558593750000005
80,-0.0027265625000000003
81,-0.002718750000000001
82,-0.0027109375000000002
83,-0.002726562500000001
84,-0.002687500000000002
85,-0.002703125000000002
86,-0.002710937500000002
87,-0.002695312500000002
88,-0.002703125000000001
89,-0.002687500000000002
90,-0.002695312500000001
91,-0.002712890625000002
92,-0.002714843750000002
93,-0.002703125000000001
94,-0.002703125000000002
95,-0.0027109375000000015
96,-0.002695312500000002
97,-0.002687500000000002
98,-0.0027285156250000018
99,-0.0027050781250000018
100,-0.002695312500000002
